route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
17514_400,19,230159840,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1692,221607362,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1748,230160026,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,29,230159660,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1827,221607297,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1710,221607155,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1544,230159662,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,28,230160124,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1825,221607157,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,19,230159841,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1692,221607364,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1748,230160028,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,29,230159664,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1834,221607159,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1544,230159666,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,28,230160125,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1825,221607161,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1748,230160030,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,19,230159843,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1692,221607366,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1710,221607163,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,29,230159668,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1544,230159669,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1827,221607300,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,28,230160127,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1825,221607165,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1748,230160031,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,19,230159845,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1830,221607167,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1544,230159672,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,29,230159673,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1827,221607302,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,28,230160129,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1748,230160033,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1825,221607169,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1710,221607171,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1544,230159675,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,19,230159847,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1692,221607369,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,29,230159676,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1827,221607304,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1748,230160035,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,28,230160131,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1825,221607173,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1710,221607175,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1544,230159679,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,29,230159681,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,19,230159848,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1831,221607306,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1748,230160037,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,28,230160132,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1825,221607177,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1710,221607178,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1544,230159683,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,29,230159685,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1748,230160039,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1827,221607308,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,19,230159849,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1692,221607372,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,28,230160134,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1832,221607181,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1544,230159687,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1748,230160040,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,29,230159689,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1827,221607310,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,19,230159851,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1830,221607184,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,28,230160136,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1544,230159691,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1825,221607185,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1748,230160041,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,29,230159693,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1827,221607312,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1710,221607188,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1544,230159695,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,28,230160138,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,19,230159853,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1833,221607190,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1748,230160043,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,29,230159697,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1834,221607192,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1544,230159699,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,28,230160139,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1825,221607194,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,19,230159854,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1692,221607376,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1748,230160045,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1710,221607196,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,29,230159701,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1544,230159702,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1827,221607315,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,28,230160141,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1825,221607198,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1748,230160047,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,19,230159856,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1692,221607378,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1710,221607200,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1544,230159705,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,29,230159706,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1827,221607317,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,28,230160143,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1748,230160048,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1825,221607202,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,19,230159858,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1830,221607204,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1544,230159708,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,29,230159710,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1827,221607319,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1748,230160050,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,28,230160145,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1825,221607206,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1824,221607208,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1544,230159712,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,19,230159860,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1847,221607321,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,29,230159714,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1827,221607323,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1748,230160052,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,28,230160146,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1825,221607210,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1824,221607212,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1544,230159716,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,19,230159861,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1847,221607325,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,29,230159718,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1748,230160054,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1827,221607327,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,28,230160148,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1701,221607214,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1544,230159720,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1839,230159722,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,19,230159863,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1796,221607329,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1824,221607217,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,28,230160150,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1544,230159724,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1825,221607218,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1748,230160056,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,29,230159726,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,23,230159864,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,858,221607465,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,51,230160219,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1840,221607221,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1544,230159728,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,28,230160152,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1825,221607223,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1748,230160058,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,152,230159730,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,23,230159866,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,858,221607466,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,51,230160220,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1840,221607225,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,28,230160153,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1825,221607227,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1748,230160060,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1848,230159733,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,23,230159867,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,858,221607467,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,51,230160221,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1694,221607229,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1748,230160062,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,58,230159735,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,23,230159869,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,858,221607468,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,51,230160222,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1694,221607232,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,58,230159737,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,23,230159871,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,858,221607469,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,51,230160223,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1694,221607234,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,58,230159739,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,23,230159873,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,858,221607470,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,51,230160224,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1694,221607236,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,58,230159741,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,23,230159875,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,858,221607471,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,51,230160225,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1694,221607238,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,58,230159743,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,23,230159877,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,858,221607472,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,51,230160226,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1694,221607240,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,58,230159745,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,23,230159879,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,858,221607473,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,51,230160227,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1694,221607242,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,58,230159747,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,23,230159881,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,858,221607474,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,51,230160228,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1694,221607244,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,58,230159749,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,23,230159883,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,858,221607475,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,51,230160229,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1694,221607246,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,58,230159751,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,23,230159885,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,858,221607476,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,51,230160230,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1694,221607248,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,58,230159753,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,23,230159887,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,858,221607477,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,51,230160231,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1694,221607250,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,58,230159755,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,23,230159889,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,858,221607478,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,51,230160232,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1694,221607252,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,58,230159757,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,23,230159891,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,858,221607479,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,51,230160233,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1694,221607254,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,23,230159893,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1695,221607406,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1691,230160158,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,22,221607381,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,23,230159895,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1695,221607407,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1691,230160159,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,22,221607382,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,23,230159897,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1695,221607408,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1691,230160160,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,22,221607383,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,23,230159899,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1695,221607409,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1691,230160161,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,22,221607384,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,23,230159901,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1695,221607410,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,152,230160162,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,22,221607385,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,23,230159903,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1695,221607411,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,152,230160163,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,22,221607386,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,23,230159905,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1695,221607412,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,152,230160164,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,22,221607387,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1693,221607413,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,61,230160165,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1700,221607421,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,61,230160166,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1700,221607422,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,61,230160167,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1700,221607423,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,61,230160168,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1700,221607424,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,61,230160169,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1700,221607425,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,61,230160170,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1700,221607426,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,61,230160171,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1693,221607414,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,61,230160172,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1693,221607415,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,61,230160173,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1693,221607416,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,61,230160174,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1693,221607417,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,61,230160175,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1693,221607418,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,61,230160176,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1693,221607419,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,61,230160177,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1700,221607427,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,61,230160178,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1700,221606933,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,61,230159542,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1700,221606934,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,61,230159543,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1700,221606935,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,61,230159544,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1700,221606936,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,61,230159545,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1700,221606937,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,61,230159546,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,1700,221606938,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,61,230159547,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,61,230159548,S+U Pankow (Berlin),,1,,10712,1,1
17514_400,860,221606954,S+U Pankow (Berlin),,1,,10714,1,1
17514_400,58,230159920,S+U Pankow (Berlin),,1,,10714,1,1
17514_400,22,221607343,S+U Pankow (Berlin),,1,,10714,1,1
17514_400,23,230159769,S+U Pankow (Berlin),,1,,10714,1,1
17514_400,858,221607389,S+U Pankow (Berlin),,1,,10714,1,1
17514_400,51,230159908,S+U Pankow (Berlin),,1,,10714,1,1
17514_400,860,221606956,S+U Pankow (Berlin),,1,,10715,1,1
17514_400,58,230159922,S+U Pankow (Berlin),,1,,10715,1,1
17514_400,22,221607344,S+U Pankow (Berlin),,1,,10715,1,1
17514_400,23,230159770,S+U Pankow (Berlin),,1,,10715,1,1
17514_400,858,221607390,S+U Pankow (Berlin),,1,,10715,1,1
17514_400,51,230159909,S+U Pankow (Berlin),,1,,10715,1,1
17514_400,860,221606957,S+U Pankow (Berlin),,1,,10716,1,1
17514_400,1845,230159923,S+U Pankow (Berlin),,1,,10716,1,1
17514_400,1544,230160157,S+U Pankow (Berlin),,1,,10716,1,1
17514_400,22,221607345,S+U Pankow (Berlin),,1,,10716,1,1
17514_400,23,230159773,S+U Pankow (Berlin),,1,,10716,1,1
17514_400,858,221607391,S+U Pankow (Berlin),,1,,10716,1,1
17514_400,51,230159910,S+U Pankow (Berlin),,1,,10716,1,1
17514_400,860,221607397,S+U Pankow (Berlin),,1,,10717,1,1
17514_400,58,230160242,S+U Pankow (Berlin),,1,,10717,1,1
17514_400,860,221606958,S+U Pankow (Berlin),,1,,10717,1,1
17514_400,58,230159924,S+U Pankow (Berlin),,1,,10717,1,1
17514_400,22,221607346,S+U Pankow (Berlin),,1,,10717,1,1
17514_400,23,230159772,S+U Pankow (Berlin),,1,,10717,1,1
17514_400,858,221607392,S+U Pankow (Berlin),,1,,10717,1,1
17514_400,51,230159911,S+U Pankow (Berlin),,1,,10717,1,1
17514_400,9,230160065,S+U Pankow (Berlin),,1,,10718,1,1
17514_400,1711,221606959,S+U Pankow (Berlin),,1,,10718,1,1
17514_400,9,230160066,S+U Pankow (Berlin),,1,,10718,1,1
17514_400,860,221606961,S+U Pankow (Berlin),,1,,10718,1,1
17514_400,51,230159913,S+U Pankow (Berlin),,1,,10718,1,1
17514_400,858,221607393,S+U Pankow (Berlin),,1,,10718,1,1
17514_400,860,221607399,S+U Pankow (Berlin),,1,,10719,1,1
17514_400,58,230160234,S+U Pankow (Berlin),,1,,10719,1,1
17514_400,1710,221606960,S+U Pankow (Berlin),,1,,10719,1,1
17514_400,1712,230159926,S+U Pankow (Berlin),,1,,10719,1,1
17514_400,58,230159928,S+U Pankow (Berlin),,1,,10719,1,1
17514_400,860,221606962,S+U Pankow (Berlin),,1,,10719,1,1
17514_400,1710,221606964,S+U Pankow (Berlin),,1,,10719,1,1
17514_400,58,230159930,S+U Pankow (Berlin),,1,,10719,1,1
17514_400,1711,221606966,S+U Pankow (Berlin),,1,,10719,1,1
17514_400,1710,221606968,S+U Pankow (Berlin),,1,,10719,1,1
17514_400,1712,230159932,S+U Pankow (Berlin),,1,,10719,1,1
17514_400,9,230160069,S+U Pankow (Berlin),,1,,10719,1,1
17514_400,1711,221606970,S+U Pankow (Berlin),,1,,10719,1,1
17514_400,1710,221606974,S+U Pankow (Berlin),,1,,10719,1,1
17514_400,1712,230159935,S+U Pankow (Berlin),,1,,10719,1,1
17514_400,9,230160072,S+U Pankow (Berlin),,1,,10719,1,1
17514_400,1711,221606976,S+U Pankow (Berlin),,1,,10719,1,1
17514_400,1710,221606978,S+U Pankow (Berlin),,1,,10719,1,1
17514_400,1712,230159937,S+U Pankow (Berlin),,1,,10719,1,1
17514_400,9,230160074,S+U Pankow (Berlin),,1,,10719,1,1
17514_400,1711,221606980,S+U Pankow (Berlin),,1,,10719,1,1
17514_400,1710,221606982,S+U Pankow (Berlin),,1,,10719,1,1
17514_400,9,230160076,S+U Pankow (Berlin),,1,,10719,1,1
17514_400,1711,221606984,S+U Pankow (Berlin),,1,,10719,1,1
17514_400,1712,230159940,S+U Pankow (Berlin),,1,,10719,1,1
17514_400,9,230160078,S+U Pankow (Berlin),,1,,10719,1,1
17514_400,1711,221606987,S+U Pankow (Berlin),,1,,10719,1,1
17514_400,1710,221606988,S+U Pankow (Berlin),,1,,10719,1,1
17514_400,1712,230159942,S+U Pankow (Berlin),,1,,10719,1,1
17514_400,9,230160080,S+U Pankow (Berlin),,1,,10719,1,1
17514_400,1710,221606991,S+U Pankow (Berlin),,1,,10719,1,1
17514_400,1711,221606992,S+U Pankow (Berlin),,1,,10719,1,1
17514_400,1712,230159944,S+U Pankow (Berlin),,1,,10719,1,1
17514_400,1710,221606994,S+U Pankow (Berlin),,1,,10719,1,1
17514_400,58,230159946,S+U Pankow (Berlin),,1,,10719,1,1
17514_400,1711,221606996,S+U Pankow (Berlin),,1,,10719,1,1
17514_400,1710,221606998,S+U Pankow (Berlin),,1,,10719,1,1
17514_400,1712,230159948,S+U Pankow (Berlin),,1,,10719,1,1
17514_400,9,230160083,S+U Pankow (Berlin),,1,,10719,1,1
17514_400,1711,221607000,S+U Pankow (Berlin),,1,,10719,1,1
17514_400,1710,221607002,S+U Pankow (Berlin),,1,,10719,1,1
17514_400,1712,230159950,S+U Pankow (Berlin),,1,,10719,1,1
17514_400,9,230160085,S+U Pankow (Berlin),,1,,10719,1,1
17514_400,1711,221607004,S+U Pankow (Berlin),,1,,10719,1,1
17514_400,1710,221607006,S+U Pankow (Berlin),,1,,10719,1,1
17514_400,1712,230159952,S+U Pankow (Berlin),,1,,10719,1,1
17514_400,9,230160087,S+U Pankow (Berlin),,1,,10719,1,1
17514_400,1711,221607008,S+U Pankow (Berlin),,1,,10719,1,1
17514_400,1710,221607010,S+U Pankow (Berlin),,1,,10719,1,1
17514_400,1712,230159954,S+U Pankow (Berlin),,1,,10719,1,1
17514_400,9,230160089,S+U Pankow (Berlin),,1,,10719,1,1
17514_400,1711,221607012,S+U Pankow (Berlin),,1,,10719,1,1
17514_400,1710,221607014,S+U Pankow (Berlin),,1,,10719,1,1
17514_400,1712,230159956,S+U Pankow (Berlin),,1,,10719,1,1
17514_400,9,230160091,S+U Pankow (Berlin),,1,,10719,1,1
17514_400,1711,221607016,S+U Pankow (Berlin),,1,,10719,1,1
17514_400,1710,221607018,S+U Pankow (Berlin),,1,,10719,1,1
17514_400,1712,230159958,S+U Pankow (Berlin),,1,,10719,1,1
17514_400,9,230160093,S+U Pankow (Berlin),,1,,10719,1,1
17514_400,1711,221607020,S+U Pankow (Berlin),,1,,10719,1,1
17514_400,1710,221607021,S+U Pankow (Berlin),,1,,10719,1,1
17514_400,1712,230159960,S+U Pankow (Berlin),,1,,10719,1,1
17514_400,9,230160095,S+U Pankow (Berlin),,1,,10719,1,1
17514_400,1710,221607024,S+U Pankow (Berlin),,1,,10719,1,1
17514_400,1711,221607025,S+U Pankow (Berlin),,1,,10719,1,1
17514_400,1712,230159962,S+U Pankow (Berlin),,1,,10719,1,1
17514_400,1710,221607027,S+U Pankow (Berlin),,1,,10719,1,1
17514_400,58,230159964,S+U Pankow (Berlin),,1,,10719,1,1
17514_400,1711,221607029,S+U Pankow (Berlin),,1,,10719,1,1
